189a0adc-92bb-4a99-99c0-54ef6e54201a,kcns1,83.663,202,17,8,80,270,203,7,1.52e-53,194
189a0adc-92bb-4a99-99c0-54ef6e54201a,kcns1,79.082,196,25,8,80,264,203,13,1.98e-39,147
b85adee3-d40f-4cec-9fe9-e128d887c6df,hsp4,90.625,160,11,4,104,260,28,186,2.37e-57,206
b85adee3-d40f-4cec-9fe9-e128d887c6df,hsp4,96.667,30,1,0,40,69,1,30,4.02e-10,50.0
b85adee3-d40f-4cec-9fe9-e128d887c6df,hsp4,87.500,160,16,4,104,260,28,186,7.74e-51,185
b85adee3-d40f-4cec-9fe9-e128d887c6df,hsp4,93.333,30,2,0,40,69,1,30,4.89e-09,46.4
b85adee3-d40f-4cec-9fe9-e128d887c6df,kcns1,88.235,17,2,0,270,286,18,34,0.056,22.9
b85adee3-d40f-4cec-9fe9-e128d887c6df,kcns1,88.235,17,2,0,270,286,18,34,0.056,22.9
c553fdd4-9996-4b39-a613-4fe1ff55729c,gm7,80.095,211,29,10,66,269,205,1,1.09e-42,158
c553fdd4-9996-4b39-a613-4fe1ff55729c,gm7,78.218,202,32,9,66,260,205,9,3.57e-36,136
1612fbce-a2f3-41c4-a39e-922754b30286,hsp4,85.535,159,13,5,45,193,186,28,1.57e-46,170
1612fbce-a2f3-41c4-a39e-922754b30286,hsp4,84.277,159,15,5,45,193,186,28,8.13e-44,161
1612fbce-a2f3-41c4-a39e-922754b30286,hsp4,100.000,30,0,0,228,257,30,1,8.70e-12,55.4
1612fbce-a2f3-41c4-a39e-922754b30286,kcns1,100.000,11,0,0,120,130,141,131,0.18,21.1
262dc0c0-2cac-4765-90b8-0d7d8dd85733,kcns1,87.444,223,14,11,69,284,216,1,4.29e-67,239
262dc0c0-2cac-4765-90b8-0d7d8dd85733,kcns1,82.143,224,24,12,69,284,216,1,8.30e-51,185
262dc0c0-2cac-4765-90b8-0d7d8dd85733,gm7,89.474,19,2,0,228,246,138,120,0.005,26.5
0c9962f6-cebe-4068-a41b-57e571a2cb89,hsp4,92.157,153,7,3,41,188,186,34,1.56e-59,214
0c9962f6-cebe-4068-a41b-57e571a2cb89,hsp4,90.196,153,10,3,41,188,186,34,3.43e-55,199
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,hsp4,91.925,161,5,6,132,286,28,186,5.90e-59,212
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,hsp4,100.000,19,0,0,77,95,12,30,9.37e-06,35.6
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,hsp4,91.304,161,6,6,132,286,28,186,7.18e-58,208
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,hsp4,100.000,19,0,0,77,95,12,30,9.37e-06,35.6
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,kcns1,100.000,11,0,0,46,56,28,18,0.21,21.1
2c5b8034-f3fa-46c1-9e73-5fa300a137fd,kcns1,84.211,19,3,0,38,56,36,18,0.21,21.1
7065376e-2c87-4280-a617-023e54c0113b,gm7,83.099,213,18,13,65,267,1,205,3.34e-49,179
7065376e-2c87-4280-a617-023e54c0113b,gm7,82.629,213,19,13,65,267,1,205,4.07e-48,176
81f5aea7-0aef-430a-954f-3f09d898bfae,hsp4,93.750,160,5,3,58,215,184,28,4.96e-66,235
81f5aea7-0aef-430a-954f-3f09d898bfae,hsp4,85.714,28,3,1,245,272,27,1,3.82e-04,30.1
81f5aea7-0aef-430a-954f-3f09d898bfae,hsp4,91.875,160,8,3,58,215,184,28,1.09e-61,221
81f5aea7-0aef-430a-954f-3f09d898bfae,hsp4,85.714,28,3,1,245,272,27,1,3.82e-04,30.1
81f5aea7-0aef-430a-954f-3f09d898bfae,prima1,92.857,14,1,0,236,249,156,169,0.20,21.1
81f5aea7-0aef-430a-954f-3f09d898bfae,prima1,92.857,14,1,0,236,249,156,169,0.20,21.1
87a1a9fb-ee76-4c97-a8ff-8fd5087c3f4c,prima1,84.831,178,6,9,44,204,174,1,9.26e-49,178
87a1a9fb-ee76-4c97-a8ff-8fd5087c3f4c,prima1,83.708,178,8,9,44,204,174,1,4.79e-46,168
47d14289-7daf-46a0-b9ca-c1883759a4c6,kcns1,84.932,219,21,7,56,265,216,1,2.57e-63,226
47d14289-7daf-46a0-b9ca-c1883759a4c6,kcns1,76.364,220,38,7,56,265,216,1,2.41e-38,143
47d14289-7daf-46a0-b9ca-c1883759a4c6,hsp4,100.000,11,0,0,92,102,74,64,0.20,21.1
8ff55feb-07b6-42ce-a79b-a27931ab8059,hsp4,91.781,146,3,6,115,251,28,173,1.68e-52,190
8ff55feb-07b6-42ce-a79b-a27931ab8059,hsp4,91.096,146,4,6,115,251,28,173,2.04e-51,187
