c8a5b167-7df2-43ed-91b2-f2800058ffb7,kcns1,82.249,169,18,6,61,219,212,46,1.29e-41,154
c8a5b167-7df2-43ed-91b2-f2800058ffb7,kcns1,76.056,213,31,7,61,254,212,1,8.13e-38,141
74302f41-1c00-4753-b236-655977e2ee8c,kcns1,94.393,214,10,2,41,252,1,214,3.39e-93,325
74302f41-1c00-4753-b236-655977e2ee8c,kcns1,88.318,214,23,2,41,252,1,214,2.79e-75,266
74302f41-1c00-4753-b236-655977e2ee8c,gm7,88.889,18,2,0,78,95,120,137,0.015,24.7
74302f41-1c00-4753-b236-655977e2ee8c,hsp4,88.889,18,2,0,161,178,89,106,0.015,24.7
d9a16206-51ea-4151-8dc2-199c87a911af,kcns1,92.661,218,10,5,42,255,1,216,1.11e-86,304
d9a16206-51ea-4151-8dc2-199c87a911af,kcns1,88.991,218,18,5,42,255,1,216,8.01e-76,268
d9a16206-51ea-4151-8dc2-199c87a911af,gm7,88.889,18,2,0,78,95,120,137,0.016,24.7
a84b954a-06b6-46e4-acae-c048860ecedf,kcns1,89.268,205,13,7,45,243,202,1,7.15e-70,248
a84b954a-06b6-46e4-acae-c048860ecedf,kcns1,85.366,205,21,7,45,243,202,1,5.15e-59,212
a84b954a-06b6-46e4-acae-c048860ecedf,gm7,88.889,18,2,0,188,205,137,120,0.015,24.7
a84b954a-06b6-46e4-acae-c048860ecedf,hsp4,100.000,11,0,0,105,115,107,97,0.18,21.1
33fde3d7-ccd3-4537-9d36-0cd0a4cf1059,kcns1,83.654,208,12,12,48,237,13,216,5.68e-52,188
33fde3d7-ccd3-4537-9d36-0cd0a4cf1059,kcns1,79.710,207,22,11,48,237,13,216,4.09e-41,152
a5acf35f-0a7b-4a8e-9803-6eeefdd65800,hsp4,88.000,150,12,6,59,205,186,40,6.24e-46,168
a5acf35f-0a7b-4a8e-9803-6eeefdd65800,hsp4,93.333,30,2,0,247,276,30,1,5.13e-09,46.4
a5acf35f-0a7b-4a8e-9803-6eeefdd65800,hsp4,86.000,150,15,6,59,205,186,40,1.38e-41,154
bec3090d-83ac-44d0-89c0-80cede342bfc,hsp4,90.123,162,7,7,111,264,26,186,1.15e-54,197
bec3090d-83ac-44d0-89c0-80cede342bfc,hsp4,90.123,162,7,7,111,264,26,186,1.15e-54,197
bec3090d-83ac-44d0-89c0-80cede342bfc,kcns1,100.000,11,0,0,181,191,130,140,0.18,21.1
bfe006d7-e75a-4907-8e11-86d062396b9b,kcns1,91.244,217,14,4,57,269,216,1,1.97e-83,293
bfe006d7-e75a-4907-8e11-86d062396b9b,kcns1,84.332,217,29,4,57,269,216,1,8.39e-63,224
bfe006d7-e75a-4907-8e11-86d062396b9b,gm7,88.889,18,2,0,215,232,137,120,0.015,24.7
bfe006d7-e75a-4907-8e11-86d062396b9b,hsp4,100.000,12,0,0,132,143,107,96,0.053,22.9
dab2ea1c-a142-4404-a122-57486de32f3e,hsp4,85.000,160,17,5,111,264,28,186,7.30e-45,165
dab2ea1c-a142-4404-a122-57486de32f3e,hsp4,80.000,185,27,7,89,264,3,186,6.83e-39,145
dab2ea1c-a142-4404-a122-57486de32f3e,prima1,100.000,11,0,0,229,239,24,34,0.20,21.1
dab2ea1c-a142-4404-a122-57486de32f3e,prima1,100.000,11,0,0,257,267,24,34,0.20,21.1
dab2ea1c-a142-4404-a122-57486de32f3e,prima1,100.000,11,0,0,229,239,24,34,0.20,21.1
dab2ea1c-a142-4404-a122-57486de32f3e,prima1,100.000,11,0,0,257,267,24,34,0.20,21.1
8b909d01-2aab-44a9-8383-08148bd7540e,kcns1,80.909,220,27,9,39,247,216,1,9.18e-50,181
8b909d01-2aab-44a9-8383-08148bd7540e,kcns1,78.182,220,33,9,39,247,216,1,1.28e-41,154
31f0636b-29f0-4c53-9669-61ebe9404e3f,gm7,87.192,203,18,4,65,262,6,205,3.97e-67,239
31f0636b-29f0-4c53-9669-61ebe9404e3f,gm7,82.857,210,24,6,60,262,1,205,9.97e-56,201
01c5f961-b527-43e2-9522-f0976d6988d0,hsp4,91.195,159,7,4,39,190,186,28,5.49e-59,212
01c5f961-b527-43e2-9522-f0976d6988d0,hsp4,96.667,30,1,0,226,255,30,1,3.96e-10,50.0
01c5f961-b527-43e2-9522-f0976d6988d0,hsp4,87.500,160,11,5,39,190,186,28,7.64e-51,185
01c5f961-b527-43e2-9522-f0976d6988d0,hsp4,100.000,30,0,0,226,255,30,1,9.32e-12,55.4
9072e219-0b71-45db-999e-7bba1c13efb4,hsp4,87.898,157,8,6,43,190,182,28,9.02e-50,181
9072e219-0b71-45db-999e-7bba1c13efb4,hsp4,85.987,157,11,6,43,190,182,28,1.99e-45,167
9072e219-0b71-45db-999e-7bba1c13efb4,prima1,100.000,11,0,0,217,227,4,14,0.19,21.1
9072e219-0b71-45db-999e-7bba1c13efb4,prima1,100.000,11,0,0,217,227,4,14,0.19,21.1
b50b60de-56ff-4172-bc93-972d8b86d86b,kcns1,90.323,217,12,5,69,277,1,216,3.88e-80,282
b50b60de-56ff-4172-bc93-972d8b86d86b,kcns1,86.111,216,23,4,69,277,1,216,3.41e-68,242
b50b60de-56ff-4172-bc93-972d8b86d86b,gm7,79.412,34,5,1,105,136,120,153,0.001,28.3
a5b9dbed-ef61-4765-91a7-2871ee2e75b7,kcns1,84.163,221,20,8,37,247,216,1,3.55e-61,219
a5b9dbed-ef61-4765-91a7-2871ee2e75b7,kcns1,82.353,221,24,8,37,247,216,1,9.54e-56,201
a5b9dbed-ef61-4765-91a7-2871ee2e75b7,gm7,88.889,18,2,0,193,210,137,120,0.015,24.7
ba7babf4-b86c-4357-b037-2f70dc0365f2,kcns1,87.736,212,9,11,50,249,207,1,5.67e-65,232
ba7babf4-b86c-4357-b037-2f70dc0365f2,kcns1,81.132,212,23,11,50,249,207,1,5.68e-46,168
7dac31d3-b8b6-4bc7-af1e-979dd560b9c6,hsp4,94.479,163,0,9,126,283,28,186,1.16e-61,221
7dac31d3-b8b6-4bc7-af1e-979dd560b9c6,hsp4,90.184,163,7,8,126,283,28,186,1.61e-53,194
99f67b8a-fdc2-4c12-8031-460801446953,kcns1,92.308,182,12,2,81,262,37,216,4.28e-73,259
99f67b8a-fdc2-4c12-8031-460801446953,kcns1,90.110,182,16,2,81,262,37,216,1.15e-67,241
99f67b8a-fdc2-4c12-8031-460801446953,gm7,88.889,18,2,0,83,100,120,137,0.016,24.7
99f67b8a-fdc2-4c12-8031-460801446953,hsp4,93.333,15,1,0,173,187,93,107,0.056,22.9
2279cfd7-36c6-496d-ae07-79dfc449a16f,gm7,84.507,213,20,10,52,259,205,1,2.85e-56,203
2279cfd7-36c6-496d-ae07-79dfc449a16f,gm7,83.568,213,22,10,52,259,205,1,1.47e-53,194
70518a9b-7d47-44ba-9817-168f4ff0e050,hsp4,89.404,151,11,2,45,192,182,34,4.17e-54,196
70518a9b-7d47-44ba-9817-168f4ff0e050,hsp4,96.154,26,1,0,233,258,26,1,5.80e-08,42.8
70518a9b-7d47-44ba-9817-168f4ff0e050,hsp4,89.404,151,11,3,45,192,182,34,5.08e-53,192
70518a9b-7d47-44ba-9817-168f4ff0e050,hsp4,100.000,26,0,0,233,258,26,1,1.36e-09,48.2
6f4ff568-686a-46fc-b51a-b986f8530002,hsp4,91.824,159,4,7,132,281,28,186,8.67e-57,205
6f4ff568-686a-46fc-b51a-b986f8530002,hsp4,88.679,159,9,7,132,281,28,186,2.83e-50,183
6f4ff568-686a-46fc-b51a-b986f8530002,hsp4,100.000,30,0,0,66,95,1,30,9.91e-12,55.4
03043d11-f199-41ac-8afc-f5e41a26bdd9,kcns1,90.323,217,13,5,39,248,216,1,3.54e-80,282
03043d11-f199-41ac-8afc-f5e41a26bdd9,kcns1,85.253,217,24,5,39,248,216,1,5.61e-65,232
03043d11-f199-41ac-8afc-f5e41a26bdd9,gm7,93.333,15,1,0,196,210,137,123,0.053,22.9
d375de6a-7f39-486e-9f50-525aea811e2a,gm7,89.899,198,12,5,63,254,10,205,6.05e-71,251
d375de6a-7f39-486e-9f50-525aea811e2a,gm7,85.507,207,21,6,55,254,1,205,3.58e-61,219
d375de6a-7f39-486e-9f50-525aea811e2a,kcns1,93.750,16,1,0,97,112,30,45,0.015,24.7
d375de6a-7f39-486e-9f50-525aea811e2a,kcns1,93.333,15,1,0,98,112,31,45,0.053,22.9
ad1a5166-c6d2-47da-9998-210b213349e5,kcns1,72.603,219,42,9,44,257,11,216,2.45e-25,100
ad1a5166-c6d2-47da-9998-210b213349e5,kcns1,91.489,47,3,1,211,257,171,216,1.76e-14,64.4
ad1a5166-c6d2-47da-9998-210b213349e5,kcns1,86.486,37,4,1,41,77,8,43,2.01e-07,41.0
19da8562-72a9-4f78-a50a-03b23f03cd01,hsp4,93.827,162,4,4,129,287,28,186,5.25e-66,235
19da8562-72a9-4f78-a50a-03b23f03cd01,hsp4,93.210,162,5,4,129,287,28,186,2.23e-64,230
19da8562-72a9-4f78-a50a-03b23f03cd01,kcns1,100.000,12,0,0,196,207,130,141,0.060,22.9
6dcd8bad-6d43-40d5-924e-d61838e28ce9,prima1,88.166,169,1,7,48,197,169,1,7.81e-56,201
6dcd8bad-6d43-40d5-924e-d61838e28ce9,prima1,85.799,169,5,6,48,197,169,1,1.72e-51,187
