a08a209f-d044-4358-818e-7b24e8129a54,kcns1,82.192,219,23,8,40,245,1,216,1.15e-54,197
a08a209f-d044-4358-818e-7b24e8129a54,kcns1,78.539,219,31,9,40,245,1,216,1.00e-42,158
21c24837-74a6-4dae-891d-134cf443e9a2,prima1,95.480,177,3,4,40,213,177,3,1.96e-76,269
21c24837-74a6-4dae-891d-134cf443e9a2,prima1,94.915,177,4,4,40,213,177,3,2.39e-75,266
7e7ba381-eeea-4cfb-9091-a4ed573cc162,kcns1,79.186,221,27,10,59,265,1,216,2.56e-44,163
7e7ba381-eeea-4cfb-9091-a4ed573cc162,kcns1,76.471,221,33,11,59,265,1,216,4.34e-35,132
7e7ba381-eeea-4cfb-9091-a4ed573cc162,gm7,90.909,22,1,1,92,113,119,139,0.001,28.3
7e7ba381-eeea-4cfb-9091-a4ed573cc162,hsp4,100.000,12,0,0,178,189,96,107,0.057,22.9
7e7ba381-eeea-4cfb-9091-a4ed573cc162,hsp4,82.759,29,3,2,200,228,48,74,0.057,22.9
eb49adb3-d4c6-4526-aa96-cf49600a203f,hsp4,88.820,161,7,7,121,270,26,186,6.48e-52,188
eb49adb3-d4c6-4526-aa96-cf49600a203f,hsp4,100.000,26,0,0,64,89,1,26,1.43e-09,48.2
eb49adb3-d4c6-4526-aa96-cf49600a203f,hsp4,88.199,161,8,7,121,270,26,186,2.75e-50,183
feb4e251-6fbe-447a-b7ae-45c09b393cee,kcns1,83.333,216,24,11,74,283,210,1,6.75e-52,188
feb4e251-6fbe-447a-b7ae-45c09b393cee,kcns1,77.778,216,36,11,74,283,210,1,1.30e-35,134
abc3cac6-5da8-48cf-9ddc-7eeb65857afc,gm7,87.317,205,15,7,58,253,3,205,5.73e-65,232
abc3cac6-5da8-48cf-9ddc-7eeb65857afc,gm7,89.071,183,11,5,79,253,24,205,2.44e-63,226
377bf661-a69f-4d76-bce9-d719a5383bf3,kcns1,79.545,220,21,8,40,239,1,216,3.02e-49,179
377bf661-a69f-4d76-bce9-d719a5383bf3,kcns1,70.909,220,40,8,40,239,1,216,9.88e-24,95.1
f2831206-8e6a-4a1a-8304-10aaa81c33ad,hsp4,88.272,162,12,6,116,273,28,186,2.26e-51,187
f2831206-8e6a-4a1a-8304-10aaa81c33ad,hsp4,85.802,162,16,6,116,273,28,186,6.07e-46,168
f2831206-8e6a-4a1a-8304-10aaa81c33ad,hsp4,100.000,17,0,0,56,72,1,17,1.10e-04,31.9
f2831206-8e6a-4a1a-8304-10aaa81c33ad,prima1,100.000,11,0,0,266,276,24,34,0.20,21.1
f2831206-8e6a-4a1a-8304-10aaa81c33ad,prima1,100.000,11,0,0,266,276,24,34,0.20,21.1
6cdb7878-89fd-41b6-9de3-6f1b039ff46b,hsp4,89.759,166,10,6,59,219,186,23,2.96e-56,203
6cdb7878-89fd-41b6-9de3-6f1b039ff46b,hsp4,87.349,166,14,6,59,219,186,23,7.94e-51,185
6cdb7878-89fd-41b6-9de3-6f1b039ff46b,hsp4,100.000,13,0,0,259,271,15,3,0.016,24.7
588a6b76-4429-4c6d-8724-b3c854067d15,hsp4,89.441,161,10,7,114,270,29,186,6.37e-52,188
588a6b76-4429-4c6d-8724-b3c854067d15,hsp4,88.820,161,11,7,114,270,29,186,7.76e-51,185
588a6b76-4429-4c6d-8724-b3c854067d15,kcns1,100.000,11,0,0,181,191,131,141,0.20,21.1
310889ae-42fd-4fce-bbb1-22d0402512c1,kcns1,88.780,205,12,10,45,242,3,203,5.42e-65,232
310889ae-42fd-4fce-bbb1-22d0402512c1,kcns1,79.024,205,32,10,45,242,3,203,7.54e-38,141
310889ae-42fd-4fce-bbb1-22d0402512c1,hsp4,89.474,19,2,0,163,181,89,107,0.004,26.5
df984b9a-4cc0-4143-bb05-485c560527f5,kcns1,86.813,182,19,5,74,253,38,216,2.78e-56,203
df984b9a-4cc0-4143-bb05-485c560527f5,kcns1,84.699,183,21,6,74,253,38,216,2.60e-50,183
df984b9a-4cc0-4143-bb05-485c560527f5,gm7,77.778,36,4,2,79,110,124,159,0.015,24.7
63293471-a906-407b-8dd0-02b5cb4b8865,kcns1,86.239,218,23,5,50,262,1,216,3.11e-68,242
